Date,Close,High,Low,Open,Volume
,AAPL,AAPL,AAPL,AAPL,AAPL
,,,,,
04-04-2016,25.16650772,25.40884173,24.97399796,25.00797037,149424800
05-04-2016,24.86981773,25.07818106,24.7814905,24.80187464,106314800
06-04-2016,25.13027,25.13480058,24.73166394,24.96494025,105616400
07-04-2016,24.58219337,25.00797609,24.48707198,24.90152998,127207600
08-04-2016,24.60936737,24.86075909,24.4983907,24.66598749,94326800
11-04-2016,24.69089508,25.05099985,24.64786497,24.6795721,117630000
12-04-2016,25.01250458,25.02609285,24.6093696,24.76337467,108929200
13-04-2016,25.37487221,25.44281531,25.09403691,25.09403691,133029200
14-04-2016,25.38846016,25.4541397,25.21407096,25.2797505,101895600
15-04-2016,24.87888145,25.43375969,24.8517049,25.39072785,187756000
18-04-2016,24.34212494,24.67504982,24.21982526,24.66146155,243286000
19-04-2016,24.21302795,24.45989084,24.05902116,24.43271256,129539600
20-04-2016,24.26285362,24.48027468,24.02051957,24.15187867,122444000
21-04-2016,24.00013161,24.21755261,23.89821438,24.21755261,126210000
22-04-2016,23.93445015,24.11563517,23.69438146,23.78270869,134732400
25-04-2016,23.79857063,23.92766444,23.66947682,23.78045178,112126400
26-04-2016,23.63323593,23.84839341,23.5335857,23.5335857,224064800
27-04-2016,22.15431213,22.35587955,21.66964423,21.74211788,458408400
28-04-2016,21.47714806,22.1679126,21.34578894,22.10676362,328970800
29-04-2016,21.23027802,21.45222963,20.95170801,21.28689813,274126000
02-05-2016,21.20763397,21.30728595,20.92679863,21.28237295,192640400
03-05-2016,21.55640793,21.68323642,21.21668728,21.33445634,227325200
04-05-2016,21.332201,21.71948249,21.24840259,21.56094509,164102000
05-05-2016,21.24560165,21.4347253,21.118001,21.41877522,143562000
06-05-2016,21.12712479,21.29346118,20.92888647,21.27523375,174799600
09-05-2016,21.14307213,21.36637335,21.09749921,21.19092239,131745600
10-05-2016,21.28662109,21.32080035,20.98812589,21.26611459,134747200
11-05-2016,21.07927322,21.32080363,21.06787956,21.30029712,114876400
12-05-2016,20.58481216,21.14078952,20.38657565,21.12711851,305258800
13-05-2016,20.6258297,20.88786832,20.50734359,20.50734359,177571200
16-05-2016,21.39144135,21.50765013,20.88331582,21.0519313,245039200
17-05-2016,21.30256653,21.57827609,21.19319503,21.54409858,187667600
18-05-2016,21.5463829,21.69449185,21.39371753,21.45524054,168249600
19-05-2016,21.46434784,21.5646065,21.32079709,21.5646065,121768400
20-05-2016,21.69677162,21.74462189,21.537269,21.56461276,128104000
23-05-2016,21.97248459,22.14565824,21.79931094,21.84488387,152074400
24-05-2016,22.30743408,22.35072618,22.06590195,22.15248963,140560800
25-05-2016,22.69934845,22.72669046,22.35528035,22.48288103,152675200
26-05-2016,22.87936783,22.95228278,22.47605564,22.71302967,225324800
27-05-2016,22.86569023,22.89303398,22.61504524,22.65833908,145364800
31-05-2016,22.75403404,22.8770783,22.51706012,22.69479013,169228800
01-06-2016,22.43503761,22.6811262,22.40541652,22.56263833,116693200
02-06-2016,22.26642036,22.29376238,22.01805272,22.23907661,160766400
03-06-2016,22.31198692,22.39173735,22.20489275,22.28236583,114019600
06-06-2016,22.47377205,23.21659418,22.22768522,22.32794217,93170000
07-06-2016,22.56491089,22.75631364,22.5489608,22.61504022,89638000
08-06-2016,22.54440117,22.68567283,22.48515726,22.56262859,83392400
09-06-2016,22.7061882,22.78365956,22.43503498,22.44414956,106405600
10-06-2016,22.51934052,22.63782662,22.43959009,22.45098201,126851600
13-06-2016,22.17983437,22.58542558,22.12514859,22.48744596,152082000
14-06-2016,22.20716858,22.43958605,22.04538867,22.17526841,127727600
15-06-2016,22.13425636,22.4236387,22.1091917,22.28920079,117780800
16-06-2016,22.22768593,22.27325711,21.89045324,21.97703919,125307200
17-06-2016,21.72183418,22.02260848,21.71499868,22.01577298,244032800
20-06-2016,21.66942596,22.00437952,21.65347588,21.87449975,137647600
21-06-2016,21.85399818,21.95425515,21.57373033,21.63297426,142185600
22-06-2016,21.77196312,22.07729384,21.7263902,21.93146398,116876400
23-06-2016,21.89728928,21.94058312,21.70360912,21.86083267,128960800
24-06-2016,21.28206253,21.56916578,21.11116803,21.17041194,301245600
27-06-2016,20.97217751,21.20231597,20.84913323,21.1909223,181958400
28-06-2016,21.32535934,21.34131117,20.99496393,21.16813755,161779600
29-06-2016,21.50992393,21.54410319,21.33447125,21.41194434,146124000
30-06-2016,21.78335571,21.82209139,21.48713957,21.51903974,143345600
01-07-2016,21.84943199,21.98159083,21.72183132,21.75828791,104106000
05-07-2016,21.6443634,21.73778659,21.5235982,21.73550751,110820800
06-07-2016,21.76740646,21.7970293,21.50309048,21.55549717,123796400
07-07-2016,21.8608284,21.98842909,21.78791347,21.8061409,100558400
08-07-2016,22.02944565,22.07729591,21.88589486,21.98615181,115648400
11-07-2016,22.09780312,22.25046848,22.04083827,22.04539469,95179600
12-07-2016,22.19805908,22.26185943,22.12970232,22.14109424,96670000
13-07-2016,22.07273865,22.25502511,22.06590141,22.19578292,103568800
14-07-2016,22.5102272,22.55579838,22.17527365,22.19122374,155676000
15-07-2016,22.50794792,22.62643577,22.44414758,22.53984809,120548000
18-07-2016,22.74720192,22.81555869,22.46693412,22.48971971,145975600
19-07-2016,22.75632286,22.78594396,22.6355559,22.68568525,95119600
20-07-2016,22.77682304,22.89075273,22.7266937,22.78593763,105104000
21-07-2016,22.65605927,23.01379844,22.58770075,22.74720337,130808000
22-07-2016,22.48060226,22.6264321,22.40085011,22.61731751,113254800
25-07-2016,22.17983437,22.52162348,22.08413383,22.38718727,161531600
26-07-2016,22.02716064,22.32337846,21.97019581,22.06133989,224959200
27-07-2016,23.45812416,23.77712766,23.41255298,23.75889849,369379200
28-07-2016,23.77484703,23.7999117,23.42850154,23.43078062,159479200
29-07-2016,23.74522591,23.822699,23.62446071,23.74066948,110934800
01-08-2016,24.16448212,24.1872677,23.79079296,23.79079296,152671600
02-08-2016,23.80675316,24.1690488,23.69737987,24.16449238,135266400
03-08-2016,24.1052494,24.11664133,23.87283181,23.8819464,120810400
04-08-2016,24.25415802,24.28393958,24.11899179,24.18772062,109634800
