Date,Close,High,Low,Open,Volume
,MSFT,MSFT,MSFT,MSFT,MSFT
,,,,,
21-07-2016,49.44121552,49.8222144,49.40577297,49.60070358,32776700
22-07-2016,50.12346649,50.1766303,49.42349151,49.68930719,32157200
25-07-2016,50.26523972,50.27410204,49.84879825,50.03486993,25610600
26-07-2016,50.29179764,50.76140271,50.07028689,50.07914922,28079000
27-07-2016,49.78678131,50.32726837,49.71589959,50.15892133,32327500
28-07-2016,49.80450439,49.94627122,49.37034497,49.61843607,37550400
29-07-2016,50.22093201,50.29181371,49.66272381,49.84879208,30558700
01-08-2016,50.13232803,50.28295376,49.74246685,50.15004592,26003400
02-08-2016,50.13232803,50.4158616,49.89309595,50.37155673,35122000
03-08-2016,50.47789001,50.60193554,50.05258962,50.22093664,22075600
04-08-2016,50.85002136,50.96520793,50.21206914,50.32725571,26587700
05-08-2016,51.35506821,51.57657903,50.90318762,51.08039695,29335200
08-08-2016,51.44366837,51.47024858,51.19557398,51.44366837,19473500
09-08-2016,51.56772232,51.83353464,51.40823425,51.54113872,16920700
10-08-2016,51.40823364,51.67404596,51.2310243,51.53227917,15756900
11-08-2016,51.65633774,51.78924562,51.41710558,51.41710558,18162300
12-08-2016,51.33735657,51.55886743,51.05382293,51.41710061,21655200
15-08-2016,51.49684143,51.83353887,51.35507462,51.39937612,19283900
16-08-2016,51.21152878,51.37201086,51.05996425,51.3630967,20523500
17-08-2016,51.31853104,51.42551799,51.02431268,51.30069931,18856400
18-08-2016,51.3541832,51.44334181,51.05996828,51.1937011,14214300
19-08-2016,51.37200928,51.47008204,50.99755336,51.20261304,17271000
22-08-2016,51.41659164,51.48791853,51.05104985,51.35418232,15221900
23-08-2016,51.61275101,51.87130594,51.57708755,51.62166857,18732400
24-08-2016,51.6662178,51.74645883,51.46115816,51.53248163,18151500
25-08-2016,51.86237335,51.96936368,51.51466329,51.60382189,18552600
26-08-2016,51.73755646,52.33490724,51.43442398,51.96044788,20971200
29-08-2016,51.7999649,52.24574775,51.7999649,51.87129179,16417200
30-08-2016,51.61275101,51.88022011,51.36311364,51.69299208,16930200
31-08-2016,51.2293663,51.53249879,51.08671592,51.39876597,20860300
01-09-2016,51.34526443,51.55032412,50.82815474,50.82815474,26075400
02-09-2016,51.41659164,51.88020621,51.19370022,51.41659164,18900500
06-09-2016,51.36309814,51.5324944,51.00647052,51.51466267,16278400
07-09-2016,51.40768051,51.56816262,51.18478908,51.23828424,17493400
08-09-2016,51.20261383,51.523578,50.97972243,51.38092763,20146100
09-09-2016,50.11491776,51.28287029,50.11491776,50.6320276,35113900
12-09-2016,50.86381912,51.00646949,49.57996582,49.92767588,29303000
13-09-2016,50.40021515,50.5072055,49.97226396,50.37346926,30130200
14-09-2016,50.15948868,50.48937046,49.95442896,50.27539318,24062500
15-09-2016,50.98863602,51.13128638,49.90984244,50.06141037,26847000
16-09-2016,51.04214478,51.38094075,50.59636185,51.38094075,44607000
19-09-2016,50.75684738,51.48793115,50.68552048,51.05997993,20937100
20-09-2016,50.64984512,51.13128798,50.59634996,51.13128798,17384000
21-09-2016,51.49682999,51.57707103,50.89056848,51.27393858,33707300
22-09-2016,51.55031204,51.71079409,51.38091584,51.63946722,19822200
